id,wid_11,wid09,eq2_11,eqd2_11,eqd3_11,eqd4_11,eqd5_11,eqd6_11,eqd7_11,eqd8_11,eqd9_11,eqd10_11,eqd11_11,eqd12_11,eqe1_11,eqe2_11,eqe3_11,eqe4_11,eqe5_11,eqe6_11,eqe7_11,eqe8_11,eqf1a_11,eqf1b_11,eqf1c_11,eqf2_11,eqf3_11,eqf4_11,eqg1a_11,eqg1b_11,eqg2a_11,eqg2b_11,eqg3a_11,eqg3b_11,eqg4_11,eqg5a_11,eqg5b_11,eqg6_11,eqg7_11,eqg8_11,eqg9a_11,eqg9b_11,eqg9c_11,eqg9d_11,eqg9e_11,eqg9f_11,eqg9g_11,eqg9h_11,eqg9i_11,eqg10a_11,eqg10b_11,eqg11_11,eqg12_11,eqg13_11,eqg14_11,eqh1_11,eqh2_11,eqi1_11,eqi2_11,eqi3_11,eqi4_11,eqi5_11,eqi6_11,eqi7_11,eqi8_11,eqj1a_11,eqj1ba_11,eqj1bb_11,eqj1bc_11,eqj1bd_11,eqj1be_11,eqj1bf_11,eqj1bg_11,eqj2_11,eqj3_11,eqj4_11,eqk1a_11,eqk1b_11,eqk1c_11,eqk1d_11,eqk1e_11,eqk2a_11,eqk2b_11,eqk2c_11,eqk2d_11,eqk2e_11,eqk2f_11
1486,1,9,Long An,Production Worker,Other,Male,1971,Yes,No,2008,Yes,,Yes,Married,Secondary school,,,No,Primary school,Agriculture,Primary school,Agriculture,Office Worker,Other,Services,5,Sufficient,Closer to home,Time rate,Cash,6,8,Month,2000,Yes,Higher,Yes,Yes,500,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Other,On-the-job test (carried out by experienced worker),,,,,,,,,No,,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,100,15,1996,2005
1487,6,9,Long An,Production Worker,Other,Male,1986,Yes,Yes,2011,Yes,,Yes,Married,Technical certificate/Elementary worker,2252,2007,Yes,High school,Manufacturing and Construction,High school,Services,Production Worker,Private firm,Services,2,Not sufficient,Better use of skills/experience,Time rate,Cash,6,8,Month,2000,Yes,Higher,,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,Yes,Most important,,,,,,,Yes,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,80,19,1992,2000
1487,4,9,Long An,Production Worker,Other,Male,1985,Yes,Yes,2010,Yes,,Yes,Married,Technical worker without certificate,2252,2009,Yes,High school,Agriculture,High school,Agriculture,Production Worker,Private firm,Services,1,Sufficient,Better working condition,Time rate,Cash,6,8,Month,2000,Yes,Higher,Yes,Yes,300,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,Yes,Most important,,,,,,,Yes,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,100,14,1997,
1487,3,9,Long An,Sales Worker,Other,Female,1982,Yes,Yes,2006,Yes,,Yes,Married,College/University/post-graduate,5231,2006,Yes,College/University/post-graduate,Services,Technical worker/professional secondary,Services,Did not work,,,,,,Time rate,Cash,6,8,Month,3500,Yes,Higher,Yes,Yes,300,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,Interview,,,,,,,,,Yes,Most important,,,,,,,Yes,Yes,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,200,7,2004,
1487,2,9,Long An,Professional Worker,Other,Male,1980,Yes,Yes,2004,Yes,,Yes,Married,College/University/post-graduate,5244,2004,Yes,College/University/post-graduate,Manufacturing and Construction,College/University/post-graduate,Manufacturing and Construction,Did not work,,,,,,Time rate,Cash,6,8,Month,3500,Yes,Higher,Yes,Yes,300,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,Interview,,,,,,,,,Yes,Most important,,,,,,,Yes,Yes,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,150,3,2008,
1487,5,9,Long An,Service Worker,Other,Female,1972,Yes,Yes,2009,Yes,,Yes,Married,High school,,,No,High school,Agriculture,High school,Agriculture,Production Worker,Private firm,Services,10,Sufficient,Better for health,Time rate,Cash,6,8,Month,1800,Yes,Higher,Yes,Yes,300,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,Yes,Most important,,,,,,,Yes,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,60,15,1996,
1487,7,9,Long An,Manager,Owner,Female,1958,Yes,Yes,1993,Yes,,Yes,Married,College/University/post-graduate,5244,1982,No,College/University/post-graduate,Manufacturing and Construction,College/University/post-graduate,Services,Professional Worker (Requires Uni Degree),Government,Manufacturing and Construction,12,Sufficient,Other,Time rate,Cash,6,8,Month,4000,Yes,Higher,Yes,Yes,,,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,No,,Other,,,,,,,,,,Yes,Most important,,,,,,,Yes,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,200,18,1993,
1487,1,9,Long An,Office Worker,"Relative of owner, but not living in the same HH",Female,1980,Yes,Yes,2004,Yes,,Yes,Married,College/University/post-graduate,5246,2004,Yes,College/University/post-graduate,Manufacturing and Construction,Technical worker without certificate,Services,Did not work,,,,,,Time rate,Cash,6,8,Month,3500,Yes,Higher,Yes,Yes,300,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,"Owner, who is a relative",Interview,,,,,,,,,Yes,Most important,,,,,,,Yes,Yes,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,120,8,2003,
1492,1,9,Long An,Production Worker,Other,Male,1978,Yes,No,2009,Yes,,Yes,Married,Secondary school,,,No,None,Agriculture,Primary school,Agriculture,Production Worker,Private firm,Services,7,Sufficient,Better working condition,Combined,Cash,6,8,Month,1800,Yes,Higher,Yes,Yes,500,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,Yes,Second most important,,Third most important,,Most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,100,13,1998,
1492,2,9,Long An,Production Worker,Other,Male,1970,Yes,No,2009,Yes,,Yes,Married,Primary school,,,No,None,Agriculture,None,Agriculture,Production Worker,Private firm,Services,5,Sufficient,Closer to home,Combined,Cash,5,8,Month,1800,Yes,Higher,Yes,Yes,500,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Not necessary at moment,No,Yes,Yes,"Owner, who is a friend",None of the above,,,,,,,,,Yes,Second most important,,Third most important,,Most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,150,6,2005,
1503,1,1,Long An,Production Worker,Other,Male,1983,Yes,No,2009,Yes,,Yes,Not married,Secondary school,,,Yes,Primary school,Agriculture,Primary school,Agriculture,Did not work,,,,,,Time rate,Cash,6,7,Month,2000,No,Higher,Yes,Yes,400,Yes,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,No,,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,90,20,1991,2004
1507,1,9,Long An,Manager,Other,Male,1980,Yes,Yes,2002,Yes,,Yes,Married,College/University/post-graduate,5234,2002,Yes,Technical worker without certificate,Manufacturing and Construction,High school,Services,Did not work,,,,,,Time rate,Cash,6,8,Month,3500,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,No,,Other,Interview,,,,,,,,,No,Most important,Third most important,Second most important,,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,120,4,2007,
1507,2,9,Long An,Production Worker,Other,Male,1986,Yes,Yes,2005,Yes,,Yes,Not married,Technical certificate/Elementary worker,4052,2005,Yes,High school,Services,High school,Services,Did not work,,,,,,Time rate,Cash,6,8,Month,2500,Yes,Higher,Yes,Yes,1500,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,Most important,Second most important,Third most important,,,,,No,No,Don't know,No,Yes,Yes,No,Yes,No,Permanent self-contained house,70,31,1980,2004
1507,4,9,Long An,Professional Worker,Other,Female,1983,Yes,Yes,2010,Yes,,Yes,Married,College/University/post-graduate,5234,2005,Yes,College/University/post-graduate,Manufacturing and Construction,High school,Manufacturing and Construction,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,4,Sufficient,Better salary,Time rate,Cash,6,8,Month,2500,Yes,Higher,Yes,Yes,2000,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Other,Yes,No,,Other,Interview,,,,,,,,,No,Second most important,Third most important,Most important,,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,90,20,1991,2009
1507,3,9,Long An,Production Worker,Other,Male,1977,Yes,Yes,2009,Yes,,Yes,Married,Technical worker/professional secondary,4252,1997,Yes,Technical worker without certificate,Manufacturing and Construction,Technical certificate/Elementary worker,Manufacturing and Construction,Production Worker,Private firm,Manufacturing and Construction,11,Sufficient,Better salary,Time rate,Cash,6,8,Month,2500,Yes,Higher,Yes,Yes,1500,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Other,None of the above,,,,,,,,,No,Most important,Second most important,Third most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,80,10,2001,
2043,5,1,Ha Noi,Service Worker,Other,Female,1976,No,No,2009,Yes,,Yes,Married,Secondary school,,,No,Technical worker without certificate,Services,None,Services,Did not work,,,,,,Time rate,Cash,6,8,Month,3000,No,Higher,Yes,Yes,1200,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Not necessary at moment,Yes,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),No,,,,,,,,Yes,,Second most important,Third most important,Most important,,,,No,No,Laid off,Yes,Yes,No,No,No,Yes,semi-permanent house,140,20,1988,2000
2043,2,1,Ha Noi,Production Worker,Other,Male,1964,Yes,Yes,2009,Yes,,No,Not married,College/University/post-graduate,5234,2000,No,Secondary school,Services,Primary school,Manufacturing and Construction,Office Worker,FDI firm,Services,8,Sufficient,Better salary,Piece rate,Cash,6,8,Month,3500,Yes,Higher,Yes,Yes,12000,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Other,Yes,No,,Friend/acquaintance working in firm,Interview,No,,,,,,,,Yes,,Second most important,Third most important,Most important,,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,120,12,1998,
2043,3,1,Ha Noi,Office Worker,Other,Female,1984,Yes,Yes,2007,Yes,,No,Married,Technical worker/professional secondary,4234,2005,Yes,High school,Agriculture,None,Agriculture,Sales Worker,SOE,Agriculture,7,Sufficient,Closer to home,Percent of Sales,Cash,6,8,Month,3000,No,Higher,Yes,Yes,1200,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,I prefer to save up myself,No,No,,Through employment agency,On-the-job test (carried out by experienced worker),No,,,,,,,,Yes,,Second most important,Third most important,Most important,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,semi-permanent house,135,13,1997,
2043,4,1,Ha Noi,Sales Worker,Other,Male,1974,Yes,Yes,2006,Yes,,Yes,Married,Technical worker without certificate,4234,2001,No,Secondary school,Manufacturing and Construction,Primary school,Services,Did not work,,,,,,Time rate,Cash,6,8,Month,3500,Yes,Higher,Yes,Yes,1200,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,No,Through door to door visits,On-the-job test (carried out by experienced worker),No,,,,,,,,Yes,,Second most important,Third most important,Most important,,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,Pemanent non-contained house,40,15,1992,
2043,1,1,Ha Noi,Manager,Other,Male,1970,Yes,Yes,2008,Yes,,Yes,Married,College/University/post-graduate,5234,2001,Yes,Secondary school,Manufacturing and Construction,Secondary school,Agriculture,Sales Worker,Private firm,Manufacturing and Construction,15,Sufficient,Better salary,Time rate,Cash,6,8,Month,4500,Yes,Higher,Yes,Yes,1200,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Other,No,No,,Friend/acquaintance working in firm,Interview,No,,,,,,,,Yes,,Second most important,,Most important,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,240,15,1993,1999
2043,6,1,Ha Noi,Production Worker,Other,Female,1976,Yes,Yes,2009,Yes,,Yes,Married,High school,,,No,Technical certificate/Elementary worker,Agriculture,Secondary school,Manufacturing and Construction,Production Worker,Government,Services,8,More than sufficient,Closer to home,Combined,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,1200,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,I prefer to save up myself,Yes,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),No,,,,,,,,Yes,,Second most important,Third most important,Most important,,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,220,15,1996,
2046,1,2,Ha Noi,Production Worker,Other,Female,1961,Yes,Yes,2007,Yes,,Yes,Married,High school,,,Yes,High school,Agriculture,High school,Agriculture,Production Worker,Other,Agriculture,16,Sufficient,Better salary,Time rate,Cash,6,8,Month,3500,Yes,Same,Yes,No,,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Other,Yes,Yes,Yes,Through door to door visits,On-the-job test (carried out by experienced worker),,,,,,,,,Yes,Most important,,Second most important,,Third most important,,,No,Yes,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,40,20,1991,2000
2046,2,2,Ha Noi,Production Worker,Other,Male,1983,Yes,Yes,2009,Yes,,Yes,Married,High school,,,Yes,High school,Agriculture,Secondary school,Manufacturing and Construction,Production Worker,Other,Manufacturing and Construction,7,Sufficient,Better salary,Time rate,Cash,6,8,Month,3500,Yes,Same,Yes,No,,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Other,Yes,Yes,Yes,Through door to door visits,On-the-job test (carried out by experienced worker),,,,,,,,,Yes,Most important,,,Second most important,Third most important,,,No,Yes,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Pemanent non-contained house,60,14,1997,2002
2051,1,1,Ha Noi,Production Worker,Other,Male,1986,Yes,No,2005,No,Rural,No,Not married,High school,,,No,Secondary school,Agriculture,Secondary school,Agriculture,Did not work,,,,,,Piece rate,Cash,6,8,Month,3000,No,Higher,Yes,Yes,500,No,No,No,No,No,No,No,No,No,No,No,No,Procedures too complicated,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,55,25,1985,
2063,1,1,Ha Noi,Production Worker,Other,Male,1979,Yes,No,2005,No,Rural,No,Married,Secondary school,,,No,Secondary school,Agriculture,Primary school,Agriculture,Did not work,,,,,,Piece rate,Cash,6,8,Month,3200,No,Higher,Yes,Yes,700,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,,Third most important,Second most important,,Most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,25,7,2004,
2066,1,1,Ha Noi,Production Worker,Other,Female,1980,Yes,No,2008,No,Rural,Yes,Married,Secondary school,,,No,Secondary school,Agriculture,Primary school,Agriculture,Did not work,,,,,,Piece rate,Cash,6,8,Month,2700,No,Higher,Yes,Yes,500,No,No,No,No,No,No,No,No,No,No,No,No,Procedures too complicated,Yes,No,,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,,Most important,,Third most important,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,30,3,2008,
2097,2,2,Ha Noi,Sales Worker,Other,Female,1986,Yes,Yes,2009,No,Rural,Yes,Married,High school,,,No,Secondary school,Agriculture,Primary school,Agriculture,Sales Worker,Private firm,Manufacturing and Construction,1,Not sufficient,Better salary,Time rate,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Not necessary at moment,No,No,,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,No,,Second most important,Most important,Third most important,,,,No,No,Nothing,No,No,Yes,No,Yes,No,Pemanent non-contained house,40,2,,
2097,1,1,Ha Noi,Manager,Member of Owners HH,Female,1963,Yes,Yes,2001,Yes,,Yes,Married,College/University/post-graduate,5234,1989,No,High school,Manufacturing and Construction,High school,Manufacturing and Construction,Did not work,,,,,,Time rate,Cash,6,8,Month,7000,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,,,No,,Second most important,Most important,Third most important,,,,No,Yes,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,300,10,2001,2009
2097,3,2,Ha Noi,Professional Worker,Other,Male,1982,Yes,Yes,2006,Yes,,Yes,Not married,College/University/post-graduate,5252,2005,No,High school,Manufacturing and Construction,Primary school,Manufacturing and Construction,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,1,Sufficient,Better salary,Time rate,Cash,6,8,Month,4000,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,I prefer to save up myself,No,No,,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,No,,Second most important,Most important,Third most important,,,,No,No,Nothing,No,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,60,29,,
2097,4,2,Ha Noi,Production Worker,Other,Male,1984,Yes,Yes,2009,Yes,,Yes,Not married,High school,,,No,Primary school,Agriculture,Primary school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,3,Not sufficient,Better salary,Time rate,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,No,,Second most important,Most important,Third most important,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,80,27,1982,2006
2105,2,9,Ha Noi,Manager,Owner,Male,1971,Yes,No,1991,Yes,,No,Married,High school,,,No,Primary school,Manufacturing and Construction,Primary school,Manufacturing and Construction,Production Worker,Private firm,Manufacturing and Construction,2,More than sufficient,Better use of skills/experience,,,7,6,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Other,None of the above,,,,,,,,,No,,,Second most important,,Most important,,Third most important,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Villa,2,50,,1997
2163,1,1,Hai Phong,Production Worker,"Relative of owner, but not living in the same HH",Male,1988,Yes,No,2008,No,Rural,No,Not married,High school,,,No,Technical worker without certificate,Manufacturing and Construction,High school,Services,Did not work,,,,,,Combined,Cash,7,8,Month,4000,Yes,Higher,Yes,Yes,1000,No,Yes,No,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,Yes,Yes,"Owner, who is a relative",None of the above,,,,,,,,,No,Third most important,,,,,Second most important,Most important,Yes,Yes,Laid off,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,160,5,,
2167,1,1,Hai Phong,Production Worker,Other,Male,1985,Yes,No,2006,Yes,,Yes,Not married,High school,,,No,High school,Services,Secondary school,Services,Production Worker,Other,Manufacturing and Construction,3,Not sufficient,Better salary,Time rate,Cash,7,8,Month,3000,Yes,Higher,Yes,Yes,1200,No,No,No,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,Yes,Yes,Relative working in firm,None of the above,No,,,,,,,,No,Most important,,Third most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,60,5,2006,
2167,2,1,Hai Phong,Production Worker,"Relative of owner, but not living in the same HH",Male,1975,Yes,No,2007,Yes,,Yes,Married,Secondary school,,,No,Secondary school,Manufacturing and Construction,High school,Services,Production Worker,Private firm,Manufacturing and Construction,12,Sufficient,Better salary,Time rate,Cash,7,8,Month,3000,Yes,Higher,Yes,Yes,1200,Yes,No,No,No,No,No,No,No,No,No,No,No,Low quality of services,No,Yes,Yes,Friend/acquaintance working in firm,None of the above,No,,,,,,,,No,Most important,,Third most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,80,12,1999,2002
2173,4,9,Hai Phong,Production Worker,Other,Male,1979,Yes,No,2007,Yes,,Yes,Married,High school,,,Yes,Primary school,Agriculture,Primary school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,10,Sufficient,Other,Time rate,Cash,6,6,Month,1800,Yes,Higher,Yes,Yes,1000,No,Yes,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Other,None of the above,,,,,,,,,No,,,Most important,,Second most important,Third most important,,No,No,Laid off,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,81,10,2001,
