id,wid_09,wid07,eq1_09,eqd2_09,eqd4_09,eqd5_09,eqd6_09,eqd7_09,eqd8_09,eqd9_09,eqd10_09,eqd11_09,eqd12_09,eqe1_09,eqe2_09,eqe3_09,eqe4_09,eqe5_09,eqe6_09,eqe7_09,eqe8_09,eqf1a_09,eqf1b_09,eqf1c_09,eqf2_09,eqf3_09,eqf4_09,eqg1a_09,eqg1b_09,eqg2a_09,eqg2b_09,eqg3a_09,eqg3b_09,eqg4_09,eqg5a_09,eqg5b_09,eqg6_09,eqg7_09,eqg8_09,eqg9a_09,eqg9b_09,eqg9c_09,eqg9d_09,eqg9e_09,eqg9f_09,eqg9g_09,eqg9h_09,eqg10a_09,eqg10b_09,eqg11_09,eqg12_09,eqg13_09,eqg14_09,eqh1_09,eqh2_09,eqi1_09,eqi2_09,eqi3_09,eqi4_09,eqi5_09,eqi6_09,eqi7_09,eqi8_09,eqj1a_09,eqj1ba_09,eqj1bb_09,eqj1bc_09,eqj1bd_09,eqj1be_09,eqj1bf_09,eqj1bg_09,eqj2_09,eqj3_09,eqj4_09,eqk1a_09,eqk1b_09,eqk1c_09,eqk1d_09,eqk1e_09,eqk2a_09,eqk2b_09,eqk2c_09,eqk2d_09,eqk2e_09,eqk2f_09
2643,1,6,Quang Nam,Production Worker,Male,1982,Yes,No,3,Yes,,Yes,Not married,6,2252,,Yes,3,Services,4,Agriculture,Production Worker,Other,Manufacturing and Construction,3,Sufficient,Closer to home,Time rate,Cash,6,8,Month,2500,Yes,Higher,Yes,Yes,2500,No,No,No,No,No,No,No,No,No,No,No,Procedures too complicated,No,No,,"Owner, who is a friend",None of the above,,,,,,,No,,Yes,,Most important,,Second most important,,,Third most important,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,160,27,1975,1995
2645,1,98,Quang Nam,Manager,Female,1963,Yes,No,25,Yes,,Yes,Married,4,,,No,1,Agriculture,1,Agriculture,Service Worker,Private firm,Manufacturing and Construction,5,Sufficient,Other,Other/Not paid,Combined,0,,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,No,,Other,None of the above,,,,,,,No,,No,Most important,,,,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,250,1,2008,
2651,1,1,Quang Nam,Production Worker,Female,1959,Yes,No,19,Yes,,Yes,Married,2,,,No,1,Agriculture,1,Agriculture,Production Worker,SOE,Agriculture,25,Not sufficient,Better working condition,Other/Not paid,Combined,7,8,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,,Second most important,Third most important,Most important,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,Yes,Unsettled house and other,110,19,1990,2007
2651,2,98,Quang Nam,Production Worker,Female,1973,Yes,No,1,Yes,,Yes,Married,3,,,No,1,Agriculture,1,Agriculture,Production Worker,FDI firm,Services,6,Not sufficient,Better salary,Time rate,Cash,7,8,Month,1500,Yes,Higher,Yes,Yes,200,Yes,No,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,No,,Relative working in firm,None of the above,,,,,,,No,,No,Third most important,,Most important,,Second most important,,,No,No,Don't know,No,Yes,Yes,No,Yes,No,Unsettled house and other,60,36,1973,
2655,1,2,Quang Nam,Production Worker,Female,1970,Yes,No,2,Yes,,Yes,Married,3,,,No,1,Agriculture,1,Agriculture,Production Worker,Other,Agriculture,15,Not sufficient,Better salary,Combined,Cash,7,8,Month,1000,No,Higher,Yes,Yes,150,Yes,Yes,No,No,No,No,No,No,No,No,No,Too expensive,No,No,,Friend/acquaintance working in firm,None of the above,,,,,,,No,,No,,,Most important,Third most important,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Unsettled house and other,36,12,1997,
2659,1,98,Quang Nam,Office Worker,Female,1985,Yes,No,0,Yes,,Yes,Not married,7,3646,2006,No,,Agriculture,3,Agriculture,Office Worker,Private firm,Services,1,Not sufficient,Better working condition,Time rate,Cash,6,8,Month,1500,Yes,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,No,,"Owner, who is a friend",On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,,,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,No,semi-permanent house,,3,2006,
2674,1,1,Quang Nam,Production Worker,Male,1976,Yes,No,2,Yes,,Yes,Married,1,,,No,3,Manufacturing and Construction,1,Agriculture,Production Worker,Private firm,Manufacturing and Construction,2,Sufficient,Other,Other/Not paid,Combined,7,8,,,No,Same,,,,No,No,No,No,No,No,No,Yes,No,No,Yes,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,,Most important,,,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,No,Unsettled house and other,20,10,1999,
2675,2,98,Quang Nam,Production Worker,Male,1988,Yes,No,4,Yes,,Yes,Not married,3,,,No,1,Agriculture,1,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,1500,Yes,Higher,Yes,Yes,500,Yes,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,No,,No,,,Most important,Third most important,Second most important,,,No,No,Don't know,No,Yes,Yes,No,No,Yes,Unsettled house and other,40,22,1986,2004
2675,1,98,Quang Nam,Sales Worker,Female,1958,Yes,No,21,Yes,,Yes,Married,3,,,No,1,Agriculture,1,Agriculture,Professional Worker (Requires Uni Degree),Government,Services,4,Not sufficient,Other,Other/Not paid,Combined,0,,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,,Most important,Second most important,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Unsettled house and other,80,26,1983,2005
2681,2,98,Quang Nam,Production Worker,Male,1990,Yes,No,2,Yes,,Yes,Not married,4,,,No,2,Agriculture,2,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Day,70,No,Higher,Yes,Yes,300,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,Friend/acquaintance working in firm,None of the above,,,,,,,No,,Yes,Most important,,,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,100,19,1990,
2681,1,98,Quang Nam,Production Worker,Male,1974,Yes,No,2,Yes,,Yes,Married,4,,,No,2,Agriculture,2,Agriculture,Production Worker,Private firm,Manufacturing and Construction,14,More than sufficient,Closer to home,Time rate,Cash,7,8,Day,90,No,Higher,Yes,Yes,300,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,Friend/acquaintance working in firm,None of the above,,,,,,,No,,Yes,Most important,,,,Second most important,,,No,No,Don't know,No,Yes,Yes,No,Yes,Yes,semi-permanent house,40,2,2007,
2687,1,98,Quang Nam,Production Worker,Female,1983,Yes,No,9,Yes,,Yes,Married,3,,,No,3,Manufacturing and Construction,2,Agriculture,Production Worker,Other,Manufacturing and Construction,0,More than sufficient,Other,Other/Not paid,Combined,7,6,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Procedures too complicated,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,Most important,Second most important,Third most important,,,,No,No,Don't know,No,Yes,No,No,Yes,Yes,Permanent self-contained house,85,33,1976,
2693,2,98,Quang Nam,Production Worker,Male,1983,Yes,No,1,Yes,,Yes,Not married,7,2284,2000,No,6,Services,4,Services,Service Worker,Other,Services,5,More than sufficient,Better salary,Time rate,Cash,6,8,Month,1500,Yes,Higher,Yes,Yes,1200,No,No,No,No,No,No,No,No,No,No,No,Too expensive,No,Yes,Yes,Other,On-the-job test (carried out by experienced worker),,,,,,,No,,No,Third most important,,Second most important,,Most important,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,Unsettled house and other,80,9,2000,
2693,1,98,Quang Nam,Production Worker,Male,1959,Yes,No,1,Yes,,Yes,Married,4,,,No,4,Manufacturing and Construction,3,Manufacturing and Construction,Production Worker,Private firm,Manufacturing and Construction,30,More than sufficient,Better salary,Time rate,Cash,6,8,Month,1100,Yes,Higher,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,Too expensive,No,Yes,Yes,Other,On-the-job test (carried out by experienced worker),,,,,,,No,,No,Most important,Second most important,,,Third most important,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,120,30,1970,
2695,2,98,Quang Nam,Production Worker,Male,1986,Yes,No,2,Yes,,Yes,Not married,4,,,No,2,Manufacturing and Construction,2,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,1500,Yes,Higher,Yes,No,,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,Yes,Second most important,Most important,Third most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,100,4,2005,
2695,1,6,Quang Nam,Production Worker,Male,1972,Yes,No,15,Yes,,Yes,Married,4,,,No,2,Manufacturing and Construction,2,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,2000,Yes,Higher,Yes,No,,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,Yes,Second most important,Most important,Third most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,100,4,2005,
2699,1,98,Quang Nam,Production Worker,Male,1964,Yes,No,19,Yes,,Yes,Married,4,,,No,2,Agriculture,1,Agriculture,Production Worker,Private firm,Manufacturing and Construction,19,Sufficient,Other,Piece rate,Cash,6,8,Month,2500,No,Same,No,Yes,500,No,No,No,No,No,No,No,No,No,No,Yes,Other,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,Yes,,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,80,45,,2004
2699,2,98,Quang Nam,Production Worker,Male,1987,Yes,No,2,Yes,,Yes,Not married,4,,,No,2,Agriculture,2,Agriculture,Did not work,,,,,,Combined,Cash,6,8,Month,1100,No,Same,,Yes,300,No,No,No,No,No,No,No,No,No,No,No,Other,No,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,No,,Yes,,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Unsettled house and other,50,22,,2006
2704,3,98,Quang Nam,Professional Worker,Male,1979,Yes,Yes,1,Yes,,Yes,Married,8,5052,2003,No,3,Agriculture,3,Agriculture,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,4,Not sufficient,Closer to home,Time rate,Cash,6,8,Month,3500,Yes,Higher,Yes,Yes,5000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,Yes,,,,,Most important,,,No,No,Nothing,No,Yes,Yes,Yes,Yes,Yes,Unsettled house and other,100,19,1990,
2704,1,2,Quang Nam,Office Worker,Female,1981,Yes,Yes,3,Yes,,Yes,Not married,8,5034,2007,No,4,Manufacturing and Construction,3,,Office Worker,SOE,Manufacturing and Construction,2,Not sufficient,Better working condition,Time rate,Cash,6,8,Month,2100,Yes,Higher,Yes,Yes,2000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,No,,Other,On-the-job test (carried out by experienced worker),Yes,2008,Yes,20,Secures that employer pays social benifits,No,No,,Yes,,,,,Most important,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Unsettled house and other,88,23,1986,2006
2704,2,98,Quang Nam,Sales Worker,Female,1985,Yes,Yes,1,Yes,,Yes,Not married,7,3634,2007,No,2,Agriculture,2,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1300,Yes,Higher,Yes,Yes,800,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Not necessary at moment,Yes,No,,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,Yes,,,,,Most important,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,Yes,Unsettled house and other,80,19,1990,2004
2704,4,98,Quang Nam,Production Worker,Male,1978,Yes,Yes,4,Yes,,Yes,Married,6,2252,1994,Yes,,Agriculture,,Agriculture,Production Worker,Private firm,Manufacturing and Construction,10,More than sufficient,Better salary,Time rate,Cash,6,8,Month,2500,Yes,Higher,Yes,Yes,2500,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,Yes,,,,,Most important,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Unsettled house and other,200,0,2009,
2704,5,98,Quang Nam,Production Worker,Male,1984,Yes,Yes,2,Yes,,Yes,Married,7,3652,2005,Yes,,Agriculture,,Agriculture,Production Worker,Private firm,Manufacturing and Construction,2,Sufficient,Better salary,Time rate,Cash,6,8,Month,2300,Yes,Higher,Yes,Yes,1500,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,Yes,,,,,Most important,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Unsettled house and other,100,9,,2006
2705,1,1,Quang Nam,Production Worker,Male,1970,Yes,No,20,Yes,,Yes,Married,6,2252,,No,1,Agriculture,1,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,2000,No,Higher,Yes,Yes,200,No,Yes,No,No,No,Yes,No,No,No,No,No,Other,No,Yes,Yes,"Owner, who is a relative",None of the above,,,,,,,No,,No,,Most important,Third most important,,Second most important,,,No,No,Don't know,No,Yes,No,No,No,Yes,semi-permanent house,40,8,2001,
2705,2,98,Quang Nam,Service Worker,Female,1966,No,No,20,Yes,,Yes,Married,2,,,No,1,Services,1,Agriculture,Did not work,,,,,,Other/Not paid,Combined,7,8,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,No,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,40,8,2001,
2706,1,1,Quang Nam,Sales Worker,Female,1976,Yes,No,13,Yes,,Yes,Married,4,,,No,3,Manufacturing and Construction,1,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,2000,No,Higher,Yes,Yes,200,Yes,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,"Owner, who is a relative",None of the above,,,,,,,No,,No,Most important,,,Third most important,Second most important,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,Yes,Unsettled house and other,200,3,2006,
2706,2,2,Quang Nam,Production Worker,Female,1978,Yes,No,11,Yes,,Yes,Married,4,,,No,3,Manufacturing and Construction,1,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,2000,No,Higher,Yes,Yes,200,Yes,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,"Owner, who is a relative",None of the above,,,,,,,No,,No,Most important,,,Second most important,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Unsettled house and other,120,2,2007,
2708,1,98,Quang Nam,Production Worker,Male,1957,Yes,No,10,Yes,,Yes,Married,2,,,No,2,Agriculture,1,Agriculture,Production Worker,SOE,Manufacturing and Construction,17,Sufficient,Other,Time rate,Cash,5,8,Month,2100,No,Same,No,No,,No,No,No,No,No,No,Yes,No,No,No,No,Too expensive,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,No,,Yes,,Third most important,Most important,,Second most important,,,No,No,Don't know,No,Yes,No,No,Yes,No,Unsettled house and other,200,50,1954,1967
2713,1,6,Quang Nam,Production Worker,Male,1987,Yes,No,2,Yes,,Yes,Not married,4,,,No,3,Manufacturing and Construction,3,,Did not work,,,,,,Other/Not paid,Combined,7,8,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,110,4,2005,
2713,2,98,Quang Nam,Production Worker,Male,1986,Yes,No,0,Yes,,Yes,Not married,4,,,No,4,Agriculture,2,Agriculture,Production Worker,Private firm,Manufacturing and Construction,2,Sufficient,Closer to home,Time rate,Cash,7,8,Month,2500,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,,,,,,,No,No,Don't know,No,No,No,No,No,No,Permanent self-contained house,110,4,2005,
2714,1,98,Quang Nam,Production Worker,Female,1957,Yes,No,4,Yes,,Yes,Married,2,,,No,2,Agriculture,2,Agriculture,Production Worker,Other,Agriculture,30,Sufficient,Better salary,Time rate,Cash,7,8,Month,1500,Yes,Higher,Yes,Yes,500,Yes,No,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,Most important,,Second most important,Third most important,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Unsettled house and other,100,19,1990,
2714,2,98,Quang Nam,Production Worker,Female,1988,Yes,No,3,Yes,,Yes,Married,4,,,No,2,Services,2,Agriculture,Did not work,,,,,,Other/Not paid,Combined,7,8,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,No,,No,Third most important,,Second most important,Most important,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Unsettled house and other,400,31,1978,2006
2720,1,1,Quang Nam,Manager,Female,1984,Yes,No,2,Yes,,No,Married,1,,,No,3,Services,2,Services,Service Worker,Other,Services,3,Not sufficient,Other,Other/Not paid,Combined,0,,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,No,,No,,,Most important,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,No,semi-permanent house,50,5,1999,
2721,1,1,Quang Nam,Sales Worker,Female,1948,Yes,No,12,Yes,,Yes,Married,2,,,No,,Agriculture,,Agriculture,Production Worker,Other,Manufacturing and Construction,20,Sufficient,Better for health,Time rate,Cash,7,2,Month,500,No,Higher,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,Too expensive,Yes,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,,,,,,,No,No,Don't know,No,No,No,No,No,Yes,Unsettled house and other,150,29,1980,
2724,1,98,Quang Nam,Production Worker,Male,1982,Yes,No,3,Yes,,Yes,Married,4,,,No,,Agriculture,,Agriculture,Production Worker,Private firm,Manufacturing and Construction,4,Sufficient,Other,Time rate,Cash,6,9,Day,65,Yes,Same,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),,,,,,,No,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Unsettled house and other,150,15,1994,
2725,1,98,Quang Nam,Production Worker,Male,1970,Yes,No,16,Yes,,Yes,Married,6,2252,,No,3,Agriculture,2,Manufacturing and Construction,Production Worker,Other,Manufacturing and Construction,19,More than sufficient,Other,Other/Not paid,Combined,7,8,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Procedures too complicated,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,Most important,Third most important,,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,110,39,1968,1990
2725,2,6,Quang Nam,Production Worker,Male,1972,Yes,No,16,Yes,,Yes,Married,6,2252,,No,3,Agriculture,2,Manufacturing and Construction,Production Worker,Other,Manufacturing and Construction,17,More than sufficient,Other,Other/Not paid,Combined,7,8,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Procedures too complicated,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,Second most important,Most important,,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,180,39,1968,1990
2756,1,98,HCMC,Production Worker,Female,1982,Yes,No,3,No,Rural,No,Married,4,,,Yes,3,Services,3,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1800,Yes,Higher,Yes,Yes,1000,No,No,Yes,No,No,Yes,No,No,No,No,No,I prefer to save up myself,Yes,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,Third most important,Most important,Second most important,,,,No,Yes,Laid off,No,Yes,Yes,No,No,No,Pemanent non-contained house,50,3,,
2756,2,98,HCMC,Production Worker,Female,1986,Yes,No,3,No,Rural,No,Not married,4,,,Yes,4,Manufacturing and Construction,4,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1800,Yes,Higher,Yes,Yes,1000,No,No,Yes,No,No,Yes,No,No,No,No,No,I prefer to save up myself,Yes,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,Third most important,Most important,Second most important,,,,No,Yes,Laid off,No,Yes,Yes,No,No,No,Pemanent non-contained house,50,3,,
2757,1,98,HCMC,Production Worker,Male,1970,Yes,Yes,9,Yes,,No,Married,4,,,Yes,4,Services,4,Manufacturing and Construction,Production Worker,Other,Services,8,Sufficient,Better salary,Time rate,Cash,6,8,Month,2000,Yes,Higher,Yes,Yes,2000,No,No,No,No,No,Yes,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),,,,,,,No,,Yes,,Most important,Second most important,,,,,No,No,Help related to medicine,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,30,8,2001,
2762,1,98,HCMC,Production Worker,Male,1974,Yes,Yes,8,Yes,,No,Married,5,2252,,Yes,3,Agriculture,3,Agriculture,Production Worker,Private firm,Manufacturing and Construction,10,Sufficient,Better working condition,Time rate,Cash,7,8,Month,2200,Yes,Higher,Yes,Yes,1500,No,No,No,No,No,Yes,No,No,No,No,No,I prefer to save up myself,Yes,Yes,Yes,Other,On-the-job test (carried out by experienced worker),,,,,,,No,,Yes,Most important,Second most important,Third most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,60,10,1999,
2768,1,98,HCMC,Production Worker,Male,1977,Yes,No,9,Yes,,Yes,Married,4,,,No,4,Services,4,Services,Production Worker,Other,Services,2,More than sufficient,Closer to home,Time rate,Cash,7,8,Month,3000,Yes,Higher,Yes,Yes,3000,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,"Owner, who is a relative",None of the above,,,,,,,No,,No,,,Second most important,,,Most important,Third most important,Yes,No,Don't know,No,Yes,Yes,No,Yes,Yes,Permanent self-contained house,48,4,,2007
2772,1,98,HCMC,Production Worker,Male,1969,Yes,Yes,9,Yes,,No,Married,4,,,Yes,3,Agriculture,3,Agriculture,Production Worker,Other,Manufacturing and Construction,11,Sufficient,Better working condition,Combined,Cash,6,8,Day,90,Yes,Higher,Yes,Yes,1500,No,No,No,No,No,Yes,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),,,,,,,No,,Yes,,Most important,,Second most important,,,,No,Yes,Laid off,No,Yes,Yes,No,Yes,Yes,semi-permanent house,45,8,,
2805,1,1,HCMC,Manager,Female,1968,Yes,Yes,9,Yes,,Yes,Not married,8,5244,1997,Yes,8,Manufacturing and Construction,4,Manufacturing and Construction,Manager,SOE,Manufacturing and Construction,6,Sufficient,Other,Time rate,Cash,6,8,Month,4700,Yes,Higher,Yes,Yes,3700,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,I prefer to save up myself,Yes,Yes,Yes,"Owner, who is a relative",Interview,Yes,2001,Yes,35,More safety at workplace,No,No,,Yes,Third most important,,Most important,Second most important,,,,No,No,Help related to medicine,Yes,Yes,Yes,Yes,Yes,Yes,semi-permanent house,64,34,1975,2006
2805,4,5,HCMC,Production Worker,Male,1979,Yes,Yes,4,No,Urban,No,Not married,7,3652,2003,Yes,4,Agriculture,3,Agriculture,Production Worker,Other,Manufacturing and Construction,3,Sufficient,Other,Time rate,Cash,7,8,Month,3600,Yes,Higher,Yes,Yes,3100,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Procedures too complicated,Yes,Yes,Yes,Relative working in firm,Interview,Yes,2005,Yes,35,Better and more stable wage,No,No,,Yes,Second most important,Most important,,,Third most important,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,80,21,1975,2000
